[ANIM_META]
AnimIndex,Name,mDuration_ticks,mTicksPerSecond,FrameCount,Duration_sec
0,mixamo.com,107.0000,24.0000,108,4.458333

[RAW_KEYS] AnimIndex=0
Channel,KeyType,KeyIndex,mTime_ticks
mixamorig:LeftFoot,77,3.208333,0.000000,0.000000,-0.000000,-0.192662,0.154079,0.216578,0.944582,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,78,3.250000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,79,3.291667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,80,3.333333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,81,3.375000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,82,3.416667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,83,3.458333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,84,3.500000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,85,3.541667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,86,3.583333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,87,3.625000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,88,3.666667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,89,3.708333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,90,3.750000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,91,3.791667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,92,3.833333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,93,3.875000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,94,3.916667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,95,3.958333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,96,4.000000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,97,4.041667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,98,4.083333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,99,4.125000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,100,4.166667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,101,4.208333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,102,4.250000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,103,4.291667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,104,4.333333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,105,4.375000,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,106,4.416667,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftFoot,107,4.458333,0.000000,0.000000,-0.000000,-0.185348,0.145777,0.232965,0.943463,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,0,0.000000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,1,0.041667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,2,0.083333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,3,0.125000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,4,0.166667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,5,0.208333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,6,0.250000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,7,0.291667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,8,0.333333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,9,0.375000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,10,0.416667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,11,0.458333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,12,0.500000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,13,0.541667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,14,0.583333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,15,0.625000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,16,0.666667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,17,0.708333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,18,0.750000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,19,0.791667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,20,0.833333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,21,0.875000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,22,0.916667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,23,0.958333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,24,1.000000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,25,1.041667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,26,1.083333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,27,1.125000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,28,1.166667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,29,1.208333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,30,1.250000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,31,1.291667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,32,1.333333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,33,1.375000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,34,1.416667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,35,1.458333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,36,1.500000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,37,1.541667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,38,1.583333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,39,1.625000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,40,1.666667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,41,1.708333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,42,1.750000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,43,1.791667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,44,1.833333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,45,1.875000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,46,1.916667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,47,1.958333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,48,2.000000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,49,2.041667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,50,2.083333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,51,2.125000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,52,2.166667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,53,2.208333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,54,2.250000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,55,2.291667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,56,2.333333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,57,2.375000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,58,2.416667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,59,2.458333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,60,2.500000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,61,2.541667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,62,2.583333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,63,2.625000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,64,2.666667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,65,2.708333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,66,2.750000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,67,2.791667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,68,2.833333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,69,2.875000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,70,2.916667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,71,2.958333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,72,3.000000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,73,3.041667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,74,3.083333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,75,3.125000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,76,3.166667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,77,3.208333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,78,3.250000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,79,3.291667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,80,3.333333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,81,3.375000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,82,3.416667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,83,3.458333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,84,3.500000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,85,3.541667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,86,3.583333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,87,3.625000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,88,3.666667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,89,3.708333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,90,3.750000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,91,3.791667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,92,3.833333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,93,3.875000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,94,3.916667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,95,3.958333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,96,4.000000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,97,4.041667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,98,4.083333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,99,4.125000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,100,4.166667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,101,4.208333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,102,4.250000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,103,4.291667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,104,4.333333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,105,4.375000,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,106,4.416667,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_Translation,107,4.458333,0.000000,16.368599,0.000001,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,0,0.000000,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,1,0.041667,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,2,0.083333,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,3,0.125000,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,4,0.166667,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,5,0.208333,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,6,0.250000,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,7,0.291667,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,8,0.333333,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,9,0.375000,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,10,0.416667,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,11,0.458333,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,12,0.500000,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,13,0.541667,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,14,0.583333,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftToeBase_$AssimpFbx$_PreRotation,15,0.625000,0.000000,0.000000,-0.000000,-0.328430,0.026533,0.009230,0.944110,1.000000,1.000000,1.000000,1.000000
